Unnamed: 0,Name,Sector,Instrument,Assets(Rs_Cr.),funds_name
11671,Syngene International Ltd.,Healthcare,Equity,7579.73,Edelweiss Mid Cap Direct Plan Growth
11675,City Union Bank Ltd.,Financial,Equity,6534.25,Edelweiss Mid Cap Direct Plan Growth
11681,Bharat Electronics Ltd.,Capital Goods,Equity,5750.14,Edelweiss Mid Cap Direct Plan Growth
11692,Canara Bank,Financial,Equity,3920.55,Edelweiss Mid Cap Direct Plan Growth
11700,AIA Engineering Ltd.,Metals & Mining,Equity,2613.7,Edelweiss Mid Cap Direct Plan Growth
11701,Bharat Forge Ltd.,Automobile,Equity,2613.7,Edelweiss Mid Cap Direct Plan Growth
11710,Can Fin Homes Ltd.,Financial,Equity,1306.85,Edelweiss Mid Cap Direct Plan Growth
11712,Max Financial Services Ltd.,Financial,Equity,1306.85,Edelweiss Mid Cap Direct Plan Growth
11713,Dixon Technologies (India) Ltd.,Capital Goods,Equity,1045.48,Edelweiss Mid Cap Direct Plan Growth
11716,Infosys Ltd.,Technology,Equity,1451.957,Edelweiss Long Term Equity Fund (Tax Savings) Direct Growth
11717,Reliance Industries Ltd.,Energy,Equity,1321.931,Edelweiss Long Term Equity Fund (Tax Savings) Direct Growth
11718,HDFC Bank Ltd.,Financial,Equity,1300.26,Edelweiss Long Term Equity Fund (Tax Savings) Direct Growth
11720,State Bank of India,Financial,Equity,975.195,Edelweiss Long Term Equity Fund (Tax Savings) Direct Growth
11722,Cummins India Ltd.,Capital Goods,Equity,693.4720000000001,Edelweiss Long Term Equity Fund (Tax Savings) Direct Growth
11723,Ultratech Cement Ltd.,Construction,Equity,693.4720000000001,Edelweiss Long Term Equity Fund (Tax Savings) Direct Growth
11726,Housing Development Finance Corporation Ltd.,Financial,Equity,476.76200000000006,Edelweiss Long Term Equity Fund (Tax Savings) Direct Growth
11729,Bharat Electronics Ltd.,Capital Goods,Equity,411.749,Edelweiss Long Term Equity Fund (Tax Savings) Direct Growth
11731,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,390.078,Edelweiss Long Term Equity Fund (Tax Savings) Direct Growth
11732,The Federal Bank Ltd.,Financial,Equity,368.407,Edelweiss Long Term Equity Fund (Tax Savings) Direct Growth
11733,Tata Consultancy Services Ltd.,Technology,Equity,346.73600000000005,Edelweiss Long Term Equity Fund (Tax Savings) Direct Growth
11735,SBI Life Insurance Company Ltd.,Insurance,Equity,303.394,Edelweiss Long Term Equity Fund (Tax Savings) Direct Growth
11737,Mahindra & Mahindra Ltd.,Automobile,Equity,260.052,Edelweiss Long Term Equity Fund (Tax Savings) Direct Growth
11738,Syngene International Ltd.,Healthcare,Equity,238.38100000000003,Edelweiss Long Term Equity Fund (Tax Savings) Direct Growth
11740,NTPC Ltd.,Energy,Equity,216.71,Edelweiss Long Term Equity Fund (Tax Savings) Direct Growth
11754,Hindalco Industries Ltd.,Metals & Mining,Equity,151.697,Edelweiss Long Term Equity Fund (Tax Savings) Direct Growth
11760,Maruti Suzuki India Ltd.,Automobile,Equity,108.355,Edelweiss Long Term Equity Fund (Tax Savings) Direct Growth
11768,Maruti Suzuki India Ltd.,Automobile,Equity,19783.495,UTI MNC Fund Direct Growth
11778,Cummins India Ltd.,Capital Goods,Equity,8146.145,UTI MNC Fund Direct Growth
11780,SKF India Ltd.,Capital Goods,Equity,8146.145,UTI MNC Fund Direct Growth
11798,Fortis Healthcare Ltd.,Healthcare,Equity,1163.735,UTI MNC Fund Direct Growth
11803,HDFC Bank Ltd.,Financial,Equity,16413.055,UTI Banking and Financial Services Fund Direct Plan Growth
11806,State Bank of India,Financial,Equity,6165.31,UTI Banking and Financial Services Fund Direct Plan Growth
11807,Housing Development Finance Corporation Ltd.,Financial,Equity,5498.79,UTI Banking and Financial Services Fund Direct Plan Growth
11808,Kotak Mahindra Bank Ltd.,Financial,Equity,3082.655,UTI Banking and Financial Services Fund Direct Plan Growth
11809,SBI Life Insurance Company Ltd.,Insurance,Equity,2749.395,UTI Banking and Financial Services Fund Direct Plan Growth
11811,Indusind Bank Ltd.,Financial,Equity,2249.505,UTI Banking and Financial Services Fund Direct Plan Growth
11817,The Federal Bank Ltd.,Financial,Equity,1416.355,UTI Banking and Financial Services Fund Direct Plan Growth
11818,Equitas Small Finance Bank Ltd.,Financial,Equity,1333.04,UTI Banking and Financial Services Fund Direct Plan Growth
11819,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,1333.04,UTI Banking and Financial Services Fund Direct Plan Growth
11821,Max Financial Services Ltd.,Financial,Equity,1083.095,UTI Banking and Financial Services Fund Direct Plan Growth
11822,Can Fin Homes Ltd.,Financial,Equity,1083.095,UTI Banking and Financial Services Fund Direct Plan Growth
11830,Ultratech Cement Ltd.,Construction,Equity,2992.3920000000003,Aditya Birla Sun Life Infrastructure Direct Fund Growth
11838,NTPC Ltd.,Energy,Equity,1668.834,Aditya Birla Sun Life Infrastructure Direct Fund Growth
11839,Reliance Industries Ltd.,Energy,Equity,1553.7420000000002,Aditya Birla Sun Life Infrastructure Direct Fund Growth
11844,State Bank of India,Financial,Equity,1150.92,Aditya Birla Sun Life Infrastructure Direct Fund Growth
11850,Bharat Electronics Ltd.,Capital Goods,Equity,978.282,Aditya Birla Sun Life Infrastructure Direct Fund Growth
11871,Housing Development Finance Corporation Ltd.,Financial,Warrant,345.276,Aditya Birla Sun Life Infrastructure Direct Fund Growth
11875,HDFC Bank Ltd.,Financial,Equity,20896.468,Tata India Tax Savings Fund Direct Growth
11877,Infosys Ltd.,Technology,Equity,16594.254,Tata India Tax Savings Fund Direct Growth
11878,Reliance Industries Ltd.,Energy,Equity,15672.351,Tata India Tax Savings Fund Direct Growth
11879,Housing Development Finance Corporation Ltd.,Financial,Equity,15057.749000000002,Tata India Tax Savings Fund Direct Growth
11880,State Bank of India,Financial,Equity,13213.943,Tata India Tax Savings Fund Direct Growth
11887,The Federal Bank Ltd.,Financial,Equity,6760.622000000001,Tata India Tax Savings Fund Direct Growth
11888,NTPC Ltd.,Energy,Equity,6146.02,Tata India Tax Savings Fund Direct Growth
11889,SBI Life Insurance Company Ltd.,Insurance,Equity,5838.719,Tata India Tax Savings Fund Direct Growth
11891,Ultratech Cement Ltd.,Construction,Equity,5224.117,Tata India Tax Savings Fund Direct Growth
11894,Cummins India Ltd.,Capital Goods,Equity,4916.816000000001,Tata India Tax Savings Fund Direct Growth
11896,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,4609.515,Tata India Tax Savings Fund Direct Growth
11905,Hindalco Industries Ltd.,Metals & Mining,Equity,3687.612,Tata India Tax Savings Fund Direct Growth
11911,City Union Bank Ltd.,Financial,Equity,3073.01,Tata India Tax Savings Fund Direct Growth
11912,Bharat Electronics Ltd.,Capital Goods,Equity,3073.01,Tata India Tax Savings Fund Direct Growth
11916,AIA Engineering Ltd.,Metals & Mining,Equity,2765.7090000000003,Tata India Tax Savings Fund Direct Growth
11917,Tech Mahindra Ltd.,Technology,Equity,2765.7090000000003,Tata India Tax Savings Fund Direct Growth
11930,Tata Consultancy Services Ltd.,Technology,Equity,124955.61,Axis Focused 25 Direct Plan Growth
11933,Kotak Mahindra Bank Ltd.,Financial,Equity,104374.686,Axis Focused 25 Direct Plan Growth
11935,Housing Development Finance Corporation Ltd.,Financial,Equity,77913.49799999999,Axis Focused 25 Direct Plan Growth
11941,Reliance Industries Ltd.,Energy,Futures,41161.848,Axis Focused 25 Direct Plan Growth
11952,Reliance Industries Ltd.,Energy,Equity,14700.66,Axis Focused 25 Direct Plan Growth
11953,Kotak Mahindra Bank Ltd.,Financial,Futures,13230.594,Axis Focused 25 Direct Plan Growth
11955,Mahindra & Mahindra Financial Services Ltd.,Financial,Futures,11760.528,Axis Focused 25 Direct Plan Growth
11957,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,5880.264,Axis Focused 25 Direct Plan Growth
11966,Maruti Suzuki India Ltd.,Automobile,Equity,1668.912,HDFC MNC Fund Direct Growth
11971,SKF India Ltd.,Capital Goods,Equity,695.38,HDFC MNC Fund Direct Growth
11972,Fortis Healthcare Ltd.,Healthcare,Equity,660.611,HDFC MNC Fund Direct Growth
11980,Housing Development Finance Corporation Ltd.,Financial,Equity,302.18,WhiteOak Capital Tax Saver Fund Direct Growth
11982,Reliance Industries Ltd.,Energy,Equity,156.3,WhiteOak Capital Tax Saver Fund Direct Growth
11984,Infosys Ltd.,Technology,Equity,140.67000000000002,WhiteOak Capital Tax Saver Fund Direct Growth
11985,HDFC Bank Ltd.,Financial,Equity,140.67000000000002,WhiteOak Capital Tax Saver Fund Direct Growth
11986,Kotak Mahindra Bank Ltd.,Financial,Equity,130.25,WhiteOak Capital Tax Saver Fund Direct Growth
11987,Maruti Suzuki India Ltd.,Automobile,Equity,130.25,WhiteOak Capital Tax Saver Fund Direct Growth
11996,State Bank of India,Financial,Equity,67.73,WhiteOak Capital Tax Saver Fund Direct Growth
12003,AIA Engineering Ltd.,Metals & Mining,Equity,52.1,WhiteOak Capital Tax Saver Fund Direct Growth
12005,Tata Consultancy Services Ltd.,Technology,Equity,46.89,WhiteOak Capital Tax Saver Fund Direct Growth
12013,Bharat Electronics Ltd.,Capital Goods,Equity,46.89,WhiteOak Capital Tax Saver Fund Direct Growth
12016,Hindalco Industries Ltd.,Metals & Mining,Equity,41.68000000000001,WhiteOak Capital Tax Saver Fund Direct Growth
12017,Syngene International Ltd.,Healthcare,Equity,41.68000000000001,WhiteOak Capital Tax Saver Fund Direct Growth
12033,Dixon Technologies (India) Ltd.,Capital Goods,Equity,31.26,WhiteOak Capital Tax Saver Fund Direct Growth
12039,The Phoenix Mills Ltd.,Construction,Equity,31.26,WhiteOak Capital Tax Saver Fund Direct Growth
12049,Blue Star Ltd.,Consumer Discretionary,Equity,26.05,WhiteOak Capital Tax Saver Fund Direct Growth
12091,City Union Bank Ltd.,Financial,Equity,12205.816,HSBC Small Cap Fund Direct Growth
12115,Can Fin Homes Ltd.,Financial,Equity,6974.752,HSBC Small Cap Fund Direct Growth
12121,Dixon Technologies (India) Ltd.,Capital Goods,Equity,6102.908,HSBC Small Cap Fund Direct Growth
12124,Birlasoft Ltd.,Technology,Equity,6102.908,HSBC Small Cap Fund Direct Growth
12128,The Federal Bank Ltd.,Financial,Equity,6102.908,HSBC Small Cap Fund Direct Growth
12156,HDFC Bank Ltd.,Financial,Equity,8531.064,Mahindra Manulife Flexi Cap Fund Direct Growth
12158,Infosys Ltd.,Technology,Equity,8168.039999999999,Mahindra Manulife Flexi Cap Fund Direct Growth
12159,Reliance Industries Ltd.,Energy,Equity,4810.067999999999,Mahindra Manulife Flexi Cap Fund Direct Growth
12163,Tata Consultancy Services Ltd.,Technology,Equity,2904.192,Mahindra Manulife Flexi Cap Fund Direct Growth
12165,Maruti Suzuki India Ltd.,Automobile,Equity,2268.8999999999996,Mahindra Manulife Flexi Cap Fund Direct Growth
12166,Alkem Laboratories Ltd.,Healthcare,Equity,1996.632,Mahindra Manulife Flexi Cap Fund Direct Growth
12168,Ultratech Cement Ltd.,Construction,Equity,1815.12,Mahindra Manulife Flexi Cap Fund Direct Growth
12169,Indusind Bank Ltd.,Financial,Equity,1815.12,Mahindra Manulife Flexi Cap Fund Direct Growth
12183,Hindalco Industries Ltd.,Metals & Mining,Equity,1361.34,Mahindra Manulife Flexi Cap Fund Direct Growth
12185,The Federal Bank Ltd.,Financial,Equity,1270.5839999999998,Mahindra Manulife Flexi Cap Fund Direct Growth
12186,Tata Motors Ltd. - DVR Ordinary,Automobile,Equity,1179.828,Mahindra Manulife Flexi Cap Fund Direct Growth
12252,HDFC Bank Ltd.,Financial,Equity,5591.754,Axis Special Situations Fund Direct Growth
12253,Reliance Industries Ltd.,Energy,Equity,4792.932,Axis Special Situations Fund Direct Growth
12258,Kotak Mahindra Bank Ltd.,Financial,Equity,2795.877,Axis Special Situations Fund Direct Growth
12262,Ultratech Cement Ltd.,Construction,Equity,2396.466,Axis Special Situations Fund Direct Growth
12273,Tata Consultancy Services Ltd.,Technology,Equity,1730.781,Axis Special Situations Fund Direct Growth
12276,SBI Life Insurance Company Ltd.,Insurance,Equity,1464.507,Axis Special Situations Fund Direct Growth
12292,Housing Development Finance Corporation Ltd.,Financial,Equity,1065.096,Axis Special Situations Fund Direct Growth
12329,HDFC Bank Ltd.,Financial,Equity,1320.474,LIC MF Banking & Financial Services Fund Direct Growth
12331,State Bank of India,Financial,Equity,1228.956,LIC MF Banking & Financial Services Fund Direct Growth
12332,Housing Development Finance Corporation Ltd.,Financial,Equity,1176.66,LIC MF Banking & Financial Services Fund Direct Growth
12334,The Federal Bank Ltd.,Financial,Equity,549.1080000000001,LIC MF Banking & Financial Services Fund Direct Growth
12336,Cholamandalam Financial Holdings Ltd.,Financial,Equity,483.73800000000006,LIC MF Banking & Financial Services Fund Direct Growth
12342,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,261.48,LIC MF Banking & Financial Services Fund Direct Growth
12347,HDFC Bank Ltd.,Financial,Equity,3580.74,PGIM India ELSS Tax Saver Fund Direct Growth
12348,Reliance Industries Ltd.,Energy,Equity,3392.2799999999997,PGIM India ELSS Tax Saver Fund Direct Growth
12350,Infosys Ltd.,Technology,Equity,2308.635,PGIM India ELSS Tax Saver Fund Direct Growth
12356,State Bank of India,Financial,Equity,1554.7949999999998,PGIM India ELSS Tax Saver Fund Direct Growth
12358,Housing Development Finance Corporation Ltd.,Financial,Equity,1224.99,PGIM India ELSS Tax Saver Fund Direct Growth
12359,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,1177.875,PGIM India ELSS Tax Saver Fund Direct Growth
12360,Power Finance Corporation Ltd.,Financial,Equity,1177.875,PGIM India ELSS Tax Saver Fund Direct Growth
12362,The Federal Bank Ltd.,Financial,Equity,1036.53,PGIM India ELSS Tax Saver Fund Direct Growth
12365,Ultratech Cement Ltd.,Construction,Equity,942.3,PGIM India ELSS Tax Saver Fund Direct Growth
12368,Bharat Forge Ltd.,Automobile,Equity,895.185,PGIM India ELSS Tax Saver Fund Direct Growth
12372,Equitas Small Finance Bank Ltd.,Financial,Equity,848.0699999999999,PGIM India ELSS Tax Saver Fund Direct Growth
12373,NTPC Ltd.,Energy,Equity,800.9549999999999,PGIM India ELSS Tax Saver Fund Direct Growth
12376,Mahindra & Mahindra Ltd.,Automobile,Equity,612.495,PGIM India ELSS Tax Saver Fund Direct Growth
12378,City Union Bank Ltd.,Financial,Equity,518.265,PGIM India ELSS Tax Saver Fund Direct Growth
12379,Hindustan Petroleum Corporation Ltd.,Energy,Equity,424.035,PGIM India ELSS Tax Saver Fund Direct Growth
12380,Vardhman Textiles Ltd.,Textiles,Equity,424.035,PGIM India ELSS Tax Saver Fund Direct Growth
12383,HDFC Bank Ltd.,Financial,Equity,101434.93,ICICI Prudential Flexicap Fund Direct Growth
12384,Maruti Suzuki India Ltd.,Automobile,Equity,86327.6,ICICI Prudential Flexicap Fund Direct Growth
12386,Reliance Industries Ltd.,Energy,Equity,63666.60500000001,ICICI Prudential Flexicap Fund Direct Growth
12387,Infosys Ltd.,Technology,Equity,50717.465,ICICI Prudential Flexicap Fund Direct Growth
12390,State Bank of India,Financial,Equity,32372.85,ICICI Prudential Flexicap Fund Direct Growth
12393,SBI Life Insurance Company Ltd.,Insurance,Equity,25898.28,ICICI Prudential Flexicap Fund Direct Growth
12397,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,17265.52,ICICI Prudential Flexicap Fund Direct Growth
12399,Mahindra & Mahindra Ltd.,Automobile,Equity,16186.425,ICICI Prudential Flexicap Fund Direct Growth
12406,The Phoenix Mills Ltd.,Construction,Equity,11870.045000000002,ICICI Prudential Flexicap Fund Direct Growth
12407,Ultratech Cement Ltd.,Construction,Equity,11870.045000000002,ICICI Prudential Flexicap Fund Direct Growth
12408,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,9711.855,ICICI Prudential Flexicap Fund Direct Growth
12409,Alkem Laboratories Ltd.,Healthcare,Equity,8632.76,ICICI Prudential Flexicap Fund Direct Growth
12411,Tech Mahindra Ltd.,Technology,Equity,8632.76,ICICI Prudential Flexicap Fund Direct Growth
12416,Mahindra & Mahindra Financial Services Ltd.,Financial,Equity,6474.570000000001,ICICI Prudential Flexicap Fund Direct Growth
12423,Max Financial Services Ltd.,Financial,Equity,4316.38,ICICI Prudential Flexicap Fund Direct Growth
12426,Tata Consultancy Services Ltd.,Technology,Equity,3237.2850000000003,ICICI Prudential Flexicap Fund Direct Growth
12431,Jubilant FoodWorks Ltd.,Services,Equity,2158.19,ICICI Prudential Flexicap Fund Direct Growth
12435,HDFC Bank Ltd.,Financial,Equity,313187.22799999994,SBI Bluechip Direct Plan Growth
12438,Infosys Ltd.,Technology,Equity,180423.07699999996,SBI Bluechip Direct Plan Growth
12440,Reliance Industries Ltd.,Energy,Equity,142976.778,SBI Bluechip Direct Plan Growth
12444,Housing Development Finance Corporation Ltd.,Financial,Equity,91913.643,SBI Bluechip Direct Plan Growth
12446,Mahindra & Mahindra Ltd.,Automobile,Equity,85105.22499999999,SBI Bluechip Direct Plan Growth
12450,Cummins India Ltd.,Capital Goods,Equity,71488.389,SBI Bluechip Direct Plan Growth
12452,Sun Pharmaceutical Industries Ltd.,Healthcare,Equity,64679.97099999999,SBI Bluechip Direct Plan Growth
12453,State Bank of India,Financial,Equity,61275.761999999995,SBI Bluechip Direct Plan Growth
12455,Hindalco Industries Ltd.,Metals & Mining,Equity,54467.344,SBI Bluechip Direct Plan Growth
12456,Ultratech Cement Ltd.,Construction,Equity,47658.92599999999,SBI Bluechip Direct Plan Growth
12457,Kotak Mahindra Bank Ltd.,Financial,Equity,44254.717,SBI Bluechip Direct Plan Growth
12461,Maruti Suzuki India Ltd.,Automobile,Equity,40850.507999999994,SBI Bluechip Direct Plan Growth
12466,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,30637.881,SBI Bluechip Direct Plan Growth
12468,SKF India Ltd.,Capital Goods,Equity,30637.881,SBI Bluechip Direct Plan Growth
12473,Hero Motocorp Ltd.,Automobile,Equity,23829.462999999996,SBI Bluechip Direct Plan Growth
12475,Indian Oil Corporation Ltd.,Energy,Equity,20425.253999999997,SBI Bluechip Direct Plan Growth
12477,Hindustan Petroleum Corporation Ltd.,Energy,Equity,17021.045,SBI Bluechip Direct Plan Growth
12478,Bharat Petroleum Corporation Ltd.,Energy,Equity,13616.836,SBI Bluechip Direct Plan Growth
12481,Housing Development Finance Corporation Ltd.,Financial,Warrant,10212.627,SBI Bluechip Direct Plan Growth
12485,HDFC Bank Ltd.,Financial,Equity,16726.997,Tata Banking and Financial Services Fund Direct Growth
12487,Housing Development Finance Corporation Ltd.,Financial,Equity,10342.647,Tata Banking and Financial Services Fund Direct Growth
12488,State Bank of India,Financial,Equity,8427.341999999999,Tata Banking and Financial Services Fund Direct Growth
12489,Kotak Mahindra Bank Ltd.,Financial,Equity,6384.349999999999,Tata Banking and Financial Services Fund Direct Growth
12494,Equitas Small Finance Bank Ltd.,Financial,Equity,3447.549,Tata Banking and Financial Services Fund Direct Growth
12497,Indusind Bank Ltd.,Financial,Equity,3192.1749999999997,Tata Banking and Financial Services Fund Direct Growth
12502,ICICI Lombard General Insurance Company Ltd.,Insurance,Equity,2298.366,Tata Banking and Financial Services Fund Direct Growth
12505,Max Financial Services Ltd.,Financial,Equity,1532.244,Tata Banking and Financial Services Fund Direct Growth
12507,Cholamandalam Financial Holdings Ltd.,Financial,Equity,1404.557,Tata Banking and Financial Services Fund Direct Growth
